sentence_id,text
S3V0325P0_5473,I suppose we are all ready to exaggerate the difficulties of our own times; but I do not believe that the condition of agriculture in this country has for many generations been so bad as it is at the present moment.
S3V0259P0_3224,"Gentleman the Secretary of State for War in """"another place, """" 581 out of 1, 000 officers would be retired before they could reach the rank of major."
S4V0131P0_7262,"Consequently the House did not know whether the Report was to be adopted en bloc or to be rejected en bloc, whether the position of the War Office was to be regulated by the new scheme or by the old scheme."
S3V0293P0_16487,"With regard to the suggested modification of the police arrangements of the Bantry district, the Inspector General informs me that, if any representation is made to him on the subject, he will be prepared to consider whether any necessity for such modification exists."
S5LV0004P0_947,His impression was that the nominated members would either be the dogs of war or the kennel huntsmen.
S4V0142P0_6878,Member a more complete exposition of the new scheme which had been put before the country.
S5CV0009P0_25998,"Friend who spoke earlier in the Debate, who asked what was the justification for the action of the Government in including Clause 14 in the Bill?"
S3V0144P0_22180,"And the Admiral gave a proof of his forbearance and Christian feeling, as he seemed to take credit for abstaining from the wholesale destruction of life and property on the Sunday, as a day of rest, and to perform his Church duties."
S3V0272P0_2956,"Gentleman himself had referred to Sub-section 4 of the Bill, by which it was intended to explain what would constitute satisfaction."
S3V0179P0_14532,Practically to deny a pension from the funds of the Imperial Treasury was a denial of that principle.
S4V0015P0_17296,"At that rate, and taking into account the sums already voted for the purpose, the harbour would not be completed for 17 years."
S3V0282P0_29219,"Amendment proposed, in page 3, line 1, to leave out all the words after the word """"practice, """" to the word """"shall, """" in line 3."
S4V0119P0_19861,"SOARES (Devonshire, Barnstaple) said he apologised for interfering in the discussion, because he was not a London Member."
S3V0115P0_1942,The noble Lord was equally wrong in saying that he had taken him by surprise.
S2V0005P0_13807,"But, before I admit that this change is a change for the better—and before I admit the absolute superiority of the modern over the ancient institutions of the country, I must say a few words as to how this change has been wrought—as to its authors—and it will be found, that if it cannot stand on its antiquity, it will derive but little, assistance from the celebrity of those, legislators to whom we are indebted for its production."
S3V0154P0_4021,"But, of course, though the policy of strict and impartial neutrality is demanded by the interests of this country, and is, I am sure, sanctioned by the public voice, we have felt it our duty to place Her Majesty, by her command at sea and by the completion of her armaments, in such a position that her authority will be felt and fully recognized."
S3V0076P0_20518,Up to the twelfth exhibition of the Royal Academy the Academicians received from King George III.
S2V0009P0_13102,"If all this had been denied, and the government under such circumstances, had raised the value of money again, and without any regard to these debts, contracts, taxes, pensions, and salaries; then were they at that moment collecting taxes which had never been """"by any rightful law imposed; they were distributing those taxes without right, to those who were receiving them without justice; to the full extent to which the alterations however denominated in the value of money had gone, had they introduced fraud, injustice, and ruin, into every description of pecuniary contract."
S3V0330P0_8216,"But they must take care that proper Rules were carried out, or otherwise the last state of those children might be worse than the first; they must have proper safeguards that they would be taken care of and properly brought up."
S4V0046P0_8253,"HUBERT DUNCOMBE (Cumberland, Egremont) said he desired to ask whether an opportunity of discussing this question would be given this Session after the Departmental Committee had reported?"
S5CV0019P0_21830,Member totally misunderstands what I said.
S3V0024P0_17054,"Would he consent to the proposal, that the land-tax or rent-charge should be redeemed by the landed proprietors of Ireland, and that the money should be vested in an Ecclesiastical Corporation, strictly to be applied to the purposes of the Establishment?"
S3V0253P0_25422,All he maintained was that the principle of loans at low interest or without interest would be fertile in good results to the fishermen of Ireland.
S3V0083P0_19867,"I believe there are no more free-trade Members of the Cabinet to speak; but perhaps we may be favoured with the opinion of a protection Member; for it is a remarkable characteristic of the present anomalous state of affairs, that we have at the same time a protection Cabinet and a free-trade Ministry."
S3V0313P0_27285,Friend had adopted with regard to the municipal boroughs of the country.
S3V0026P0_9886,"Many Gentlemen opposite had assailed him for the conduct he had pursued, but he did not regret it."
S5CV0012P0_11929,"Gentleman has made the perfectly frank admission, for which I certainly thank him, that the valuers in assessing the premises will no doubt have regard to this particular charge upon them."
S3V0146P0_16627,The only remaining question was that respecting the constitution of the Conservancy Board.
S4V0020P0_20635,"It is possible that he may pay a visit to Gibraltar in the course of the next few weeks, but there is no occasion for a special Report upon that fortress."
S3V0186P0_845,"It was not necessary for him to attempt to account for French policy in the question; but it appeared to him that to encourage Russian designs on Turkey would be a policy suicidal to our interests, commercial and political."
S3V0199P0_13779,"He maintained, therefore, that this question was one of the utmost urgency."
S3V0182P0_5500,Gentleman's sincerity with respect to this question; but never more so than when he remarked that there were three things to be done.
S2V0018P0_15681,This might be avoided by adopting precautions; and he might be permitted to observe that regulations were enforced in various of the British colonies that were much more strict than any that this law would impose.
S3V0019P0_10844,"Suppose a tame elephant between two wild ones, or suppose, that the whole herd should run wild together."
S3V0261P0_19276,"Lastly, it was to be remarked that the Bill consisted of no fewer than 44 clauses, on which a great many Amendments might be moved, so that if proceeded with it would certainly take up a great deal of valuable time."
S3V0220P0_5353,"He supported the Amendment, because it would obviate the difficulty caused by the creation of urban sanitary districts into """"towns"""" by the Local Government Board."
S3V0030P0_10463,"I declare I do not think so,"
S4V0039P0_15199,"Those resolutions, he was told, were communicated to the Whips of his own Party."
S3V0021P0_12429,"His family, however, were amongst the largest landed proprietors in that county."
S3V0333P0_44,"We learn with satisfaction that the operations which had been successfully completed in Egypt a few days before the last Prorogation, have effected the object for which they were undertaken, and that Your Majesty sees no ground for apprehending the renewal of disturbance in the neighbourhood of Suakin."
S3V0062P0_10492,"Without it, they will speedily degenerate into a ferocious mob."
S3V0109P0_316,"They wanted now to be independent of proprietors, or partners in the fee."
S3V0018P0_11287,"He prayed the House to recollect by whom the Report was brought up, and by whom it was sent forth to the world."
S3V0192P0_20337,"In that event, which I sincerely hope may not occur, it; might be necessary for the present Parliament to be called together before Christmas for a supplementary Session in order to vote the rest of the Supplies."
S3V0297P0_15997,"This, however, would create a very heavy charge on the Army Estimates in this and succeeding years, for which neither we nor our Successors are responsible; and I propose, accordingly, to create a fund in the hands of the National Debt Commissioners to transfer to them all capitalization moneys in our hands or receivable from India, and also to pay them yearly a sum of £150, 000 from the Consolidated Fund."
S3V0132P0_13580,Gentleman the use of the expression that the issue of deficiency bills was the keystone of his financial system.
S3V0324P0_7391,"No doubt there were some excellent enclosures, such as the Zoological Gardens and the Botanical Gardens; but he could not understand why the public should be excluded from certain land situate on the western side of the Park, seeing that admission was secured by others on the payment of a fee at the following rates—residents, 21 s. per annum; non-residents, 42 per annum."
S3V0223P0_2982,"The fact was, that there were great inconsistencies and discrepancies in the present state of the law as regarded appeals."
S3V0175P0_27563,"Mr. Blanc, however, was highly praised by Governor Pine for what he had done with the slender means at his disposal; and, therefore, it is plain that no blame attaches either to Governor Pine, to Colone Conran, or to Mr. Blanc the commissary, for the misfortunes which afterwards befell the force."
S4V0162P0_5528,"That argument was a powerful one, but we have not found it powerful enough to induce us to object to our Parliamentary Constitution."
S5CV0011P0_25707,At the present moment whisky is taxed as much as 200 per cent.
S3V0085P0_12851,It said that Mr. Kelly was in the habit of sending out letters on the subject of the publication of this without a proper Post Office stamp; that they were delivered by the letter-carriers without having that stamp attached to them; and that the revenue was therefore defrauded to a considerable amount.
S4V0086P0_8872,"I have heard the rumour, but there is not an atom of foundation for the suggestion contained in the question."
S3V0131P0_3579,How are they replenished with inmates?
S3V0308P0_53,"To those I would point out what is the political situation now, and what it was then."
S3V0241P0_1224,"On the death of Mr. Vesey, his son, the Venerable Archdeacon Vesey, became possessed of it, under whom he continued in the occupation till the year 1877, when, to his great surprise, it, with all the other land in the parish belonging to the Archdeacon, was offered for sale."
S3V0096P0_16010,This was a subject to which he had given great attention—almost his whole heart and soul; and he believed it was one upon which much good might be done in a profitable way.
S3V0216P0_543,"This suggestion had received his approval; and although the increase of the native police had been somewhat impeded by recent occurrences, he had been so convinced that for all purposes of efficiency and economy it was better to have native police than West India troops on this coast, that he had communicated with the War Office requesting that four or five officers should be selected and sent out to the Coast expressly to discipline and lead the native police."
S3V0132P0_14502,"The evil is, that we are invited to co-operate in a tinkering amendment of the constitution of an institution which professes to be a national institution, yet from which 5, 000, 000 of men, who hold my sentiments with regard to the Church of England, are excluded."
S1V0027P0_2237,"Others might admit the right, but object to the nature of his speech, and of the sentiments it contained."
S4V0111P0_13833,"Gentleman's salary could be advanced than these quotations of the views of the , which would not be repudiated by either Member for Armagh, and which thus showed that Irish opinion was unanimous upon that point."
S4V0081P0_2309,The practice of inspecting public houses is not peculiar to Dublin.
S3V0099P0_7450,"Now, this cannot be undertaken, because the very instant any one proposes such a measure, the vexata questio is raised, as to how children should be trained—whether by a secular or a religious education—and, if by a religious education, what sort of religion, whether that of the Church of England or of a mixed character"
S3V0037P0_12734,So far from considering it unfair on the part of the noble Lord to read those letters he thought it was no more than an act of duty.
S3V0265P0_4574,"Friend opposite has very fairly owned that the British Parliament, in the business of remedial legislation, has done what it could."
S3V0343P0_24914,No complaint of inconvenience or expense has reached me; but if the School Board in any locality apply for a special centre upon sufficient grounds no difficulty will be raised by the Department.
S3V0121P0_1420,"But in case it should be objected that this is not a fair view of the case, I think no noble Lord can dissent from this view, that if you take the number of vessels registered, and the number of men employed, there can at any rate be no fallacy which could militate against a fair comparison; and this is the result of a comparison of this kind."
S3V0194P0_27994,"I do not say that he proposes—but he is prepared to give up the estates of the sees, the property of the Commissioners, and he says he is prepared to give up certain of the parochial endowments of benefices."
S3V0266P0_20448,"If the Courts were established, he (Mr. Chamberlain) should prefer that the President should not be an engineer, but that the legal member of the Court should hold that position."
S3V0131P0_2684,"Last year a large house in Newcastle, engaged in the manufacture of alkalies, wrote to the Government that, in consequence of the want of shipping for the purpose of bringing the raw materials from different parts of the country, they might probably be obliged to close their works, although at that time there were several Norwegian and other foreign vessels in the Tyne, which, but for the existing law, might have been employed in the coasting trade."
S3V0210P0_6292,"The next scheme was that a Catholic University should be chartered, but not endowed."
S3V0044P0_11955,It was impossible to say with accuracy what that amount should be; he (Lord Stanley) thought that 30 per cent.
S3V0335P0_8516,"It has been doing its work to-day, and we shall learn for what purpose."
S3V0096P0_3347,"About four years ago a very able pamphlet was published, entitled, The Ministry and the Sugar Duties."
S3V0233P0_5012,"The great object should be to give officers and men experience of all the different parts of a ship in use in the Navy, and particular pains to select as officers of the great iron-dads those who had shown great ability in managing ships of less value."
S3V0161P0_30653,"He, however, regretted that the recommendations of the Royal Commission were not to be carried out in all their integrity."
S3V0135P0_3075,"The noble Earl seemed to think it most astonishing and marvellous that there should be a general concurrence of opinion and good understanding between their Lordships and the other House of Parliament, and hoped this would continue to be the case; but at the same time he thought that the most dreadful consequences would result if their Lordships were to fail to show due deference to a measure of the House of Commons which had come up with a unanimity of assent."
S3V0078P0_9638,"This would be proved in 1848, by which time it was probable we should have a recurrence of bad harvests, and then they would have to answer to the country for continuing this Income Tax."
S2V0011P0_4318,He would also propose to levy a small tonnage upon all ships touching at the ports where we had consuls; and he would propose it for the purpose of defraying certain incidental expenses that were not paid out of the public purse; such as those for distressed or ship wrecked-seamen and others of a similar nature.
S4V0081P0_21129,"The consequence is that the resources he requires to meet the expenditure of the present year will be £4, 000, 000 less than he had anticipated in his provisional statement."
S3V0137P0_17170,"That objection, however, could be met by referring to the case of other countries where papers were published at a low price, and contained a carefully selected epitome of news, without pandering in the least to low tastes."
S3V0005P0_12661,"As the Bill at present stood, it formed the township of Bradford into a borough, but it, was right the Committee should know, that the township of Bradford did not embrace the whole town of Bradford."
S4V0010P0_8069,What are you going to do with the Land Tax where the tax has been redeemed?
S3V0167P0_1107,"I may be perfectly wrong, and it may be that Her Majesty's Government have no alternative but to proceed on the enormous scale of expenditure which they are carrying on at this moment."
S2V0011P0_9132,"He had been calling for years for inquiry, and for relief for the wretched population of Ireland; and the government were deaf to the call."
S1V0035P0_8152,"Thus there had been first obtained 60, 000 being 1 per cent, on the loan of 6 millions; then 60, 000 being 2 per cent, on 3 millions; and next 25, 000 interest on 500, 000 of unclaimed dividends, making together 145, 0000 to which, if they added 35, 000 for additional stamp duties obtained, they would arrive at the sum of 180, 000 which had been saved, it might be improper to say in consequence of these discussions, but certainly since these discussions had taken place."
S4V0060P0_1240,"The masters have, for the first time—almost for the first time, at any rate—insisted as part of the terms of employment of their workmen that the system which is known by the name of the discharge note system should prevail in the whole district."
S4V0081P0_4948,They are generous in act and deed when they have seen how to act.
S4V0083P0_6728,Why should the House mete out one law to the tramway companies and another to the railway companies?
S3V0026P0_10917,"However, notwithstanding the recent change of Government, and notwithstanding, also, the arduousness of the duties in which, immediately on his appointment as Secretary for Colonial Affairs, he finds himself involved, I am happy to say measures have already been taken to insure a settlement of the differences."
S3V0276P0_9125,He had no liberty to contract; he had no liberty to act.
S4V0102P0_19329,"He would like to repudiate this if he could, but naturally the Rules were framed upon past experience, though they would have general application."
S3V0253P0_19805,"If compensation was not included in the wages of a workman, then practically this was a Bill for modifying the consequences which resulted from the free operation of contract between master and workman."
S4V0164P0_2531,"No, because we have not altered Clause 4."
S3V0346P0_18054,But he holds to the opinion that that would be too large a representation of the London County Council.
S3V0089P0_16202,"But the people were dying, and here were two great doctors prescribing, and the question was, which remedy was the best."
S3V0026P0_3266,"I feel that the reforms which are intimated in that Speech give the King's Ministers a claim to the support, not only of their own immediate friends, but even of many Members of the opposite side of the House."
S3V0259P0_18297,"Gentleman, as he finds occasion to go more closely into matters relating to the Army, will not withhold from them that tribute and meed of approbation which undoubtedly for many years their exertions have well merited."
S3V0240P0_4799,"Would anyone assert that, in time of peace, when Parliament was sitting, the safety of the nation—for it was necessary to put it as high as that"
S4V0102P0_18055,The reply to the second paragraph is in the negative; the matter is entirely in the hands of the Committee of Management with whom the Government cannot interfere.
S5LV0002P0_13469,I think it cannot be disputed that any other method of acquiring land must be more expensive and also more tedious than that which we propose.
S4V0126P0_16658,"It was addressed to me in this regard, that it was addressed to the Home Rule Party, of which I am one."
S4V0194P0_22186,"What you are doing under this policy is, you are making the taxpayer, who includes the poorest of the poor, and the ratepayer, who includes the poorest of the poor, not buy the best goods in the cheapest market, but the worst goods in the dearest market."
S3V0288P0_5798,"In my opinion, we are on the eve of the most vast and far-reaching catastrophe which has ever overtaken the Realm."
S3V0048P0_8921,But was not the same argument exactly applicable to the case of the Sheriff?
S3V0259P0_15157,"Owing to the slackness of trade, those steamers had nothing to do, and so they went out to the fishing ground and spoilt the fishermen's trade."
S4V0118P0_6160,I say not a word more in respect to them.
S4V0033P0_10329,The matter might be dealt with by a slight alteration in the language of the clause.
S4V0047P0_560,The reason why the Commission became essential—
S3V0305P0_16041,"Canada had two Provinces differing in race, in religion, in language, and in law."
S3V0139P0_27131,"In mentioning the Government of France, I must express my entire concurrence in the opinion which my noble Friend has expressed as to the perfect sincerity, cordial friendship, and entire unity of opinion which have prevailed between the Governments of England and France."
S4V0056P0_10943,"It was not the scarcity of seed, it was the inability of the people to avail themselves of the Seeds Supply Act, because, in consequence of their extreme poverty, the guardians were not prepared to advance upon the usual terms of payment."
S3V0235P0_15795,"Well, I have taken the trouble to examine some of these statements, and find them, if anything, under rather than over-stated, and I think the House will be of opinion that we need no longer be surprised at the rapid development of the cotton trade in India, nor at the uneasiness displayed by English manufacturers."
S4V0089P0_8715,"THE UNDER SECRETARY OF STATE FOR THE HOME DEPARTMENT (Mr. JESSE COLLINGS, Birmingham, Bordesley ) :"
S1V0039P0_899,"He was sorry to say, that in consequence of unavoidable circumstances, the punishment of transportation had lost many of its salutary terrors."
S3V0280P0_1669,"With regard to the Na- tives, I was rather surprised to find by what a scanty supply of evidence"
S3V0036P0_7531,"It ought to be as much so as the Municipal Corporation Bill, or the Reform of Parliament Bill."
S3V0105P0_17906,"The estate was let to the highest bidder at a public auction, and the Master was not able to give a lease for longer than seven years, or pending the case."
S5CV0019P0_14985,"All I have to consider is whether these Amendments are in order, bearing in mind the Act of 1908."
S4V0176P0_6258,Of course it followed that the men already under engagement would go on to the end of their term of service under the existing conditions.
S3V0280P0_15780,I signed that Report which defended the excellence of vaccination and its safety.
S3V0319P0_29002,THE POSTMASTER GENERAL (Mr. RAIKES) (Cambridge University) :
S4V0194P0_12707,In the absence of the legislation necessary to give such authority I am afraid it would not be practicable to adopt the suggestion in the Question.
S3V0103P0_1523,The noble Marquess complained of the great cost which it must entail on the ratepayers.
S3V0065P0_425,"The life of the Sovereign was unquestionably the most precious, the most valuable life in the community."
S3V0343P0_16405,We do not desire that their interests should be sacrificed for the sake of the absentee landowners.
S2V0003P0_4051,"Taking all these circumstances into view, he looked upon this measure as inexpedient."
S3V0182P0_30288,Friend told us of the subjects which the working classes might wish to debate here.
S3V0322P0_18158,"If any set of men more than another were responsible for the fact that the amount spent on wages had fallen off, and was likely to fall off, it was the agitators who had taught men like the Duke of Sutherland, who had spent money derived from other parts of the country, that a more foolish investment, whether they desired cash or gratitude, could not be undertaken."
S3V0083P0_16239,But is this the whole of the case?
S4V0048P0_22597,"He was quite sure that the risks run by agricultural labourers in connection with reaping and threshing machines were as great as those incurred by employéson railways or in engine works, and he trusted, from the sympathetic tone of the Home Secretary, that he would be willing to accept Amendments in Committee which would materially improve the Bill."
S3V0188P0_14541,He had never left his barrack square on that most painful of all duties to a British officer to act against his fellow-countrymen that he did not feel conscious of the great responsibility which rested on the soldiers.
S4V0010P0_6161,"Member for Cardiff, and, personally, he should be delighted if he were sitting on the Front Bench."
S4V0002P0_27647,"At the inquest upon the child's body the jury found a verdict to the effect that the death was due to congestion of the lungs accelerated by sores on the arm, adding that no blame could be attached to the vaccinator."
S3V0062P0_1880,But the noble Lord's plan would produce a much greater rapidity of change.
S3V0304P0_19039,"The Imperial Parliament can impose—if such a crisis were to arise—any Monarch upon Ireland which it chooses, and Ireland has nothing to say to it; and yet I am told that the unity of the United Kingdom is maintained!"
S3V0181P0_9553,"Take the cattle from Ireland, which were landed at Liverpool and elsewhere—they would require to be immediately slaughtered, instead of being at once put into railway trucks, and forwarded to Manchester and other large towns in Lancashire and the manufacturing districts."
S3V0153P0_17941,"To such a proposal the noble Lord, as he says, objected, and he seems to have forgotten that Baron Hummelaur wrote, as the result of his interviews with the noble Lord, and of the impression made upon him by the statements of the noble Lord, that he thought it right to state the principles on the basis of which a new arrangement might be made, and he enclosed that statement of principles, the very first paragraph of which was, that Lombardy should be free and independent, that she should choose her own Government without the control of Austria, if England would consent to settle the affairs of Italy on this basis."
S3V0310P0_743,"The charge of misdemeanour was brought on, and resulted in the counsel stating in public what they had stated to him in private, and a verdict of acquittal being taken."
S4V0105P0_20540,"The main question was that they wanted to secure a clear definition of the law, and unless that was secured confusion would become worse confounded."
S3V0211P0_14052,"In conclusion, he felt bound to add that nothing was more ruinous to the country or to the naval service than the system of strikes which had been so prevalent in the country for the last few years."
S3V0181P0_22787,"Then, last of all, there has been a proposal which has been repeated and carried through this House over and over again for the entire abolition of the compulsory church rate, and which I trust will make one more step to day."
S4V0144P0_16977,"That was said in the House of Lords, and the words were extant."
S4V0055P0_20937,"I am most unwilling to show any want of sympathy with its authors, who have had a very difficult subject to grapple with."
S3V0139P0_234,"Now, your Lordships are not to suppose that this demand was altogether a departure from the cautious course which Austria had before pursued."
S1V0003P0_2957,"There still appeared to him to be a very great deficiency in those popers, and he wished to know whether this deficiency was likely to be supplied by the production of any additional papers?"
S4V0081P0_8559,"There are only two commodities now which really yield exceptional gains; one is the manufacture of beer, and the other the manufacture of Maxim guns."
S3V0058P0_3398,The dinner of herbs would be the lot of the poor only.
S3V0169P0_18848,"At one point the thoroughfare was only wide enough to allow two carriages abreast; but while he fully admitted the inconvenience which arose to the public, he could not admit that the Department over which he presided was in the slightest degree responsible for it."
S4V0068P0_2359,That the people who find the money are to control the expenditure.
S4V0193P0_2761,"We thought the classes we wished to include were safe, but the law officers thought it might stop any possibility of argument if these words were put in."
S4V0039P0_17966,"But the point he wished to impress on the Chief Secretary was the necessity which existed for extending the Allotments Act, which had proved such a success in England, to Ireland."
S4V0086P0_9477,Member is going beyond the scope of the Bill.
S3V0189P0_2998,"He scarcely thought it wise, just, or generous at the very moment when the victory had been gained, that they should try to push it to the very furthest and most extreme limit, by proposing such an extensive application of the principle which they had succeeded in establishing in spite of the strong opposition of the Government."
S3V0204P0_15245,"The cost, he might add, of our lunatics, which in 1862 was £482, 000, had advanced in 1869 to £711, 000, so that in a period of seven years it had increased by a sum of £229, 000, or 47 per cent."
S3V0101P0_6563,"At that time it might have been of some use to the Dissenting bodies, because they were small in number in proportion to what they are now; but since that time they have increased both in numbers and wealth, and any one who knows the Dissenting bodies at this moment knows very well that they have now no occasion for this grant."
S3V0181P0_7829,"If there was one general oath, they might limit it to the first part of the oath taken without hesitation both by Protestants and Roman Catholics, which would be substan- tially the oath of allegiance to the Crown."
S3V0029P0_7507,"Capital would not be safely invested in that country, nor would manufactures be extensively established there, until they adopted this principle."
S3V0326P0_20915,As regards the 25th Henry VIII.
S4V0131P0_1586,I believe that the representatives on the Commission were equally divided: and what was the result?
S4V0175P0_17357,"The grog cost the Admiralty three sixteenths of a penny, and the saving allowed to the men who did not take the rum was nine-sixteenths of a penny, but in their eyes it ought to be more."
S4V0038P0_10957,If the State were to go any further in the direction of abolishing the distinction between the Lord's Day and other days of the week it ought to do so upon some higher ground than that of affording additional comfort and amusement to a fraction of the population at the cost of depriving others of the one holy day of the week which this country alone amongst Christian nations continued resolutely to observe.
S3V0340P0_3494,I invite the smiling Member for Dover to write a few letters on the basis of the Epistles of St. Paul to the Corinthians.
S5CV0012P0_1807,"But when you look at it, it does not meet the case at all, because it provides that regulations may be made by the Commissioners in respect to the mode in which any instrument may be presented to them under this Section, and for the payment of any Increment Value Duty by instalments."
S3V0155P0_5000,You ought to make the levy of this tax fall as lightly as you can on the taxpayer; but you are doing what you can to increase the grievance and the burden of it.
S3V0302P0_9322,They pledged themselves to pursue an inquiry which should enable them to state their policy.
S3V0253P0_20144,"According to the statements of the missionaries, contained in letters sent home to this country to the Mission Committee of the Church of Scotland, the facts of the case were these:—A woman was found murdered on the 26th December 1878, and shortly before that event a slave had taken refuge in the Mission."
S3V0227P0_24823,"In the port of Hull there had been formed a society called the """"Plimsoll British Seamen and Firemen's Defence Association. """""
S3V0225P0_17135,Unless we went into the Red Sea it would be impossible to stop the transport of these slaves to the Red Sea and across it.
S4V0105P0_8740,"Gentleman has built upon his statement, about our having by our conduct consolidated Dutch discontent, and about our having destroyed the loyal feeling of an entirely loyal colony?"
S3V0342P0_28131,"In January, 1888, four months after the Act of 1887 was passed, the labourers of Farnborough and Mollington, two small villages, applied to the Rural Sanitary Authority of Banbury to provide them with land for allotments."
S3V0161P0_14971,"But, Sir, if these objections are so strong against immigration to countries in which slavery has been nominally abolished, with how much greater force do they apply to those in which slavery still exists in its most atrocious forms?"
S3V0224P0_16890,"Gentleman the Member for the University of London (Mr. Lowe) had thought proper to rise and give the information desired, the question of Privilege would have vanished into thin air, and the House would have heard no more of it."
S4V0164P0_1600,"They would differ because they would have this religious atmosphere, and that was portrayed in the Government proposals, because in those schools, and in those schools alone, they permitted the teachers to give religious instruction."
S3V0161P0_14507,"At all events, he cousi- dered that if one seat were given to a Member for the Scotch Universities he would be a worthy colleague of the four representatives of the English Universities."
S1V0037P0_7218,"His object was, to procure a fair and candid consideration of the immediate subject before the House."
S3V0166P0_4596,He says that only 25 per cent of the boys are educated well.
S5LV0004P0_6961,"And it always will be so—when direct measures for the benefit of the very poor are brought forward, this House will give them no niggardly support."
S3V0160P0_1727,"A paper has been laid on your Lordships' table of great importance—no less than the protest of Sir James Outram, who lately occupied the position of President of the Council of India."
S3V0144P0_29459,"If you adopt the proposal of the Government, what sort of an example will you set to future Chancellors of the Exchequer?"
S5CV0014P0_22490,"Therefore there is, undoubtedly, especially in the absence of an official manual of training such as I strongly hold should be issued by the War Office, a great tendency to select ground for the training of Yeomanry regiments over which movements can be practised similar to those carried out by mounted troops during the South African war."
S3V0239P0_12623,We have now endeavoured not to take any selfish line in that which remains before us.
S3V0214P0_24840,"Friend (Sir Robert Peel), who hastened to Ireland to urge its rejection."
S4V0110P0_16262,What he objected to was the exclusion of the Church Catechism.
S3V0253P0_20650,Some Unions would be happy to accept money by way of a loan who would not take anything as a grant.
S3V0063P0_7649,For Mr. Dyce Sombre and Mr. Villiers.
S5CV0017P0_549,"He is equally pleased with himself, and he desires the country to be equally pleased, whichever leg he stands on."
S5CV0017P0_9884,I gather that his grievance there is that we did not publish the result of the inquiry.
S3V0347P0_4653,I venture to say that the only crime in Tipperary is that which is encouraged by Caddell and his policemen.
S3V0303P0_22380,Gentleman has not answered that portion of my Question relating to the railways.
S3V0232P0_17632,"Even Mr. Mill used that argument; but, surely, the reply is simple—you are perfectly justified both in shooting at his body and taking his property as much as you please, provided doing either tends to end the war quickly and satisfactorily to you."
S5CV0014P0_19676,"General Langlois has most eloquently pointed out the extreme difference between this and other countries in that respect, and has shown many points which he thinks are dominant or most important in which we gain enormously by relying upon voluntary services as contrasted with the system of his own country and others."
S4V0167P0_3119,I agree very much with what has been said upon this subject.
S1V0011P0_7810,"It would be a grievous burden if a member returned to parliament without any personal interference of his own, were obliged to shew, as by law he was, not only that he possessed a qualification of 3 or 400 l. a year, but also to produce out of his pocket."
S3V0085P0_10199,"We have before seen investments made in South American Bonds, and various speculations of the kind; and I should have thought that the result of these speculations would have read a useful lesson to those now engaged in speculation; but the extent of the railway mania has shown that such anticipations of instructions from former losses have not been received; and I do not see any reason to suppose that individual sufferings of any extent or kind will prevent the periodical recurrence of this fever of speculation."
S3V0192P0_1034,Whatever alterations might be necessary in detail—and he admitted that the Bill was susceptible of amendment—
S5CV0001P0_8329,I wish we could be serious.
S5LV0003P0_831,"At the same time, all people who were interested in the question of housing reform were agreed that one of the most difficult things was to find out who really was the owner and who was responsible for a house in an insanitary condition, and there was no doubt at all but that the idea at the root of the Amendment was one which would be very warmly welcomed by a large number of people whose work lay especially in the more crowded districts of our great towns."
S2V0016P0_7122,"We had now five hundred and nine vessels of all descriptions, three hundred and seventy five of which were what were called sixth rates; and the ships laid up in ordinary were, he understood, never in better condition."
S3V0182P0_3309,"Gentleman opposite will not think I am criticizing his Bill in a censorious spirit, because I have done so no more freely than I have performed the same operation on our own Bill of 1860, with respect to its inequality as between the metropolis and the country."
S4V0050P0_10333,In the present Government Ireland is represented by Members holding other and more important appointments.
S3V0288P0_16766,He found that there was a steady diversion of the old endowments to the subsidizing of Elementary Schools.
S3V0319P0_5681,I do not see why it should be made necessary to show that there is a general public demand for land in any particular neighbourhood.
S3V0241P0_15674,The reflections that had been cast on the constitution of the Committee did not appear to be justified.
S3V0325P0_24944,"Certainly, in the town of Crewe and the neighbouring villages, where the great works of the London and North-Western Railway Company were situated, there were to be found a large number of railway men."
S3V0336P0_1572,"Again, where we had to deal with firms of shipbuilders whose work may be delayed by a variety of causes, which may interfere with the carrying out of contracts, it became to those administering the Admiralty a matter of great inconvenience if they found themselves bound, on the 31st of March in each financial year, to hand back to the Exchequer sums of money voted by Parliament for the Services of the year, and which the Admiralty had every reason to suppose would be spent in the course of that year, but which, owing to some accident, could not be paid until a few months after the close of the year."
S3V0018P0_5198,He would take the famous Navigation Act as an example.
S3V0164P0_21287,"After what had passed, however, and in accordance with his declaration when the Bill was introduced, it was not his wish to press upon the House at that period of the Session any provisions that might be thought open to objection."
S4V0113P0_1367,"Members who did not consider that full control was given to put down Amendments making that control clearer, stronger and more emphatic, but, instead of seeking to carry out what they had claimed to be their great desire for months past, there was now a Motion to postpone the consideration of the Clause."
S3V0344P0_21821,The House of Commons will pass them.
S3V0038P0_1297,"He asked if, under such circumstances, the country was in such a state as to justify the Lord-lieutenant in liberating from gaol ninety-six persons?"
S2V0004P0_13488,Still less could any man wish that there should be any insurmountable obstacle to the attainment of so desirable an object.
S3V0169P0_13175,To Prussia at the present moment we should address the language of moderate remonstrance.
S3V0087P0_7573,"These things, if true, demanded the earnest attention of the Government, and formed an additional argument why they should be cautious in passing any such legislative measure as the one now-proposed."
